Unnamed: 0,id,username,text,retweet_count,like_count,created_at,label
183,1595445271646838784,ntsana_,RT @ntsana_: 🙏 https://t.co/K6LZJnWZr3 https://t.co/6ey59zFzTg,522,0,2022-11-23 15:52:49+00:00,bot
184,1595403950718873603,ntsana_,🙏 https://t.co/K6LZJnWZr3 https://t.co/6ey59zFzTg,522,2877,2022-11-23 13:08:37+00:00,bot
185,1595390586487336961,ntsana_,@Arsenal 😍,0,37,2022-11-23 12:15:31+00:00,human
186,1595333264570347525,ntsana_,@kamupenuhdosaa 😹😹😹💙,2,43,2022-11-23 08:27:44+00:00,human
187,1595100606477512705,ntsana_,@kochengfs 😻😻😻,1,54,2022-11-22 17:03:14+00:00,human
188,1595077188755546112,ntsana_,@adepakees makaciiii sayank💛,0,20,2022-11-22 15:30:11+00:00,human
189,1595049086813716481,ntsana_,"RT @ichigatstu: ""intinya kita akan dapat seseorang sebagaimana kita. jadi sekarang kita fokus sayangi diri sendiri, kasih yg terbaik buat d…",184,0,2022-11-22 13:38:31+00:00,human
190,1595049050344067072,ntsana_,"RT @nonafiksi_: ""Intinya kita akan dpt seseorang yg sebagaimana kita..."" jadiii sekarang fokus aja sayangin diri sendiri, kasih yg terbaik…",72,0,2022-11-22 13:38:22+00:00,human
191,1595049039619235840,ntsana_,@_amorfatih @rintiksedupod WKWKWKW ASIK🤣🤣💙,0,17,2022-11-22 13:38:20+00:00,human
192,1595049015325999107,ntsana_,"RT @_amorfatih: ""Ke Jakarta naik taksi I love you meskipun kamu tidak bisa aku miliki"" -Tsana
@ntsana_ 
@rintiksedupod https://t.co/1GW5yEx…",34,0,2022-11-22 13:38:14+00:00,bot
193,1595048991556632578,ntsana_,@cloudssmiley @rintiksedupod 😘😘,0,14,2022-11-22 13:38:08+00:00,human
194,1595048974959796224,ntsana_,"RT @cloudssmiley: Ahhh bagus banget episode ini suka😍😍 @rintiksedupod @ntsana_
https://t.co/p0SJ1JaKkV",1,0,2022-11-22 13:38:04+00:00,bot
195,1595048897260290048,ntsana_,@ichigatstu sayang 🥹🤗,4,25,2022-11-22 13:37:46+00:00,human
196,1595048808022306816,ntsana_,@cnc100ml 🤣🤣🤣💛💛💛,0,28,2022-11-22 13:37:25+00:00,human
